key,disposition,notes
00:18:85:67:0B:31,,
00:18:85:62:98:0D,,
00:18:85:63:4A:21,,
00:18:85:5C:C7:95,,
00:18:85:66:33:C2,,
00:18:85:66:32:55,,
00:18:85:66:30:2A,,
00:18:85:4A:B5:B3,,
00:18:85:60:F3:65,,
00:18:85:64:F5:B8,,
00:18:85:67:EA:DD,,
00:18:85:55:BA:55,,
00:18:85:64:E2:C7,,
00:18:85:5B:99:D7,,
00:40:8C:CD:D3:A9,,
00:40:8C:CE:8A:9D,,
00:40:8C:DF:AC:2F,,
AC:CC:8E:1E:3B:1E,,
00:40:8C:DF:AC:2D,,
00:40:8C:DF:AC:30,,
00:1F:92:04:1B:7D,,
00:40:8C:DF:AC:2C,,
00:40:8C:DF:AC:31,,
00:40:8C:D9:E9:41,,
00:40:8C:CE:34:8C,,
00:40:8C:DF:AC:32,,
00:40:8C:DF:86:A5,,
00:40:8C:DF:86:A3,,
00:18:85:47:76:65,,
00:18:85:4E:B1:D2,,
00:18:85:5B:AC:BC,,
00:1F:92:04:7A:52,,
00:18:85:5D:C8:24,,
AC:CC:8E:47:47:35,,
AC:CC:8E:47:47:8F,,
00:40:8C:FA:4B:E1,,
AC:CC:8E:47:07:17,,
AC:CC:8E:47:47:8E,,
AC:CC:8E:47:07:1A,,
AC:CC:8E:3B:3E:44,,
AC:CC:8E:3B:08:B8,,
AC:CC:8E:3B:44:05,,
00:40:8C:EF:1B:4E,,
00:40:8C:EF:1B:4C,,
00:40:8C:EF:1B:4A,,
00:40:8C:F8:88:40,,
00:40:8C:EF:1B:4F,,
00:40:8C:EF:1B:4D,,
00:40:8C:EF:1B:4B,,
00:40:8C:EF:1B:46,,
00:40:8C:EF:1B:43,,
00:40:8C:EF:1B:49,,
00:40:8C:EF:1B:44,,
00:40:8C:EF:1B:42,,
00:40:8C:EF:1B:47,,
00:40:8C:EF:1B:45,,
00:40:8C:EF:1B:48,,
00:18:85:5D:C7:DB,,
00:18:85:5B:0E:DB,,
00:18:85:56:B6:70,,
AC:CC:8E:D5:3E:3F,,
AC:CC:8E:D5:3F:31,,
00:40:8C:DF:37:CE,,
B8:A4:4F:25:0C:32,,
B8:A4:4F:25:0C:43,,
00:18:85:56:AB:AA,,
00:18:85:55:72:B5,,
00:40:8C:DF:2C:41,,
00:18:85:55:A2:A4,,
00:18:85:49:D1:E3,,
00:18:85:4A:4A:0B,,
AC:CC:8E:68:35:45,,
AC:CC:8E:68:35:3C,,
10:4F:A8:5A:7E:D4,,
AC:CC:8E:61:94:85,,
AC:CC:8E:5E:48:9A,,
AC:CC:8E:68:35:60,,
AC:CC:8E:68:35:41,,
AC:CC:8E:68:35:34,,
AC:CC:8E:68:35:18,,
AC:CC:8E:61:94:B7,,
AC:CC:8E:68:35:47,,
00:18:85:4B:04:4F,,
00:40:8C:EF:8A:EF,,
00:40:8C:EF:80:3F,,
00:40:8C:EF:8C:9D,,
00:40:8C:EF:8A:EE,,
00:40:8C:EF:8A:F1,,
00:40:8C:EF:80:3E,,
00:40:8C:EF:8A:F4,,
00:40:8C:EF:8C:9B,,
00:40:8C:EF:8C:9E,,
00:40:8C:EF:8A:F6,,
00:40:8C:EF:8A:F5,,
00:40:8C:EF:8A:F2,,
00:40:8C:EF:8C:97,,
00:40:8C:EF:8C:99,,
00:18:85:56:AB:AD,,
00:40:8C:EF:8C:9C,,
00:18:85:55:AF:60,,
00:18:85:53:CA:20,,
00:40:8C:EF:8C:9F,,
00:18:85:55:AF:FD,,
AC:CC:8E:A1:7F:85,,
B8:A4:4F:3C:75:1E,,
B8:A4:4F:3C:75:2C,,
B8:A4:4F:40:F8:9C,,
B8:A4:4F:3C:73:22,,
00:18:85:5D:F7:FB,,
B8:A4:4F:3C:72:6C,,
B8:A4:4F:3C:76:09,,
B8:A4:4F:3C:77:05,,
B8:A4:4F:3C:77:09,,
00:18:85:53:CA:3F,,
B8:A4:4F:3C:77:03,,
B8:A4:4F:3C:76:26,,
B8:A4:4F:3C:76:2F,,
B8:A4:4F:36:35:41,,
B8:A4:4F:36:34:A3,,
B8:A4:4F:3C:89:24,,
B8:A4:4F:3C:73:2B,,
B8:A4:4F:35:A6:04,,
B8:A4:4F:36:35:40,,
B8:A4:4F:36:35:3F,,
B8:A4:4F:35:A6:1B,,
00:18:85:5D:F7:83,,
B8:A4:4F:3C:72:39,,
B8:A4:4F:36:35:12,,
B8:A4:4F:36:35:10,,
B8:A4:4F:35:A5:E4,,
B8:A4:4F:35:BE:8B,,
00:18:85:5D:F0:E8,,
00:18:85:5D:F3:4D,,
B8:A4:4F:3C:76:FC,,
B8:A4:4F:36:35:17,,
B8:A4:4F:33:83:E8,,
B8:A4:4F:35:A6:3E,,
B8:A4:4F:35:A5:F3,,
00:18:85:5D:F3:38,,
B8:A4:4F:36:34:F3,,
B8:A4:4F:35:BE:E6,,
00:18:85:5D:F8:00,,
00:18:85:5D:F6:22,,
B8:A4:4F:3C:89:14,,
B8:A4:4F:33:84:39,,
B8:A4:4F:36:34:F6,,
B8:A4:4F:35:BE:C4,,
B8:A4:4F:3D:91:17,,
00:18:85:5D:F3:48,,
B8:A4:4F:35:BE:83,,
B8:A4:4F:35:A6:0C,,
B8:A4:4F:35:A6:24,,
B8:A4:4F:35:A6:48,,
B8:A4:4F:40:F9:16,,
00:18:85:55:B0:06,,
00:18:85:55:B0:13,,
B8:A4:4F:40:F2:CD,,
B8:A4:4F:40:F1:47,,
B8:A4:4F:40:F8:BE,,
B8:A4:4F:40:F8:78,,
00:40:8C:D5:B7:21,,
00:40:8C:D5:A8:C8,,
00:40:8C:D5:B7:20,,
00:40:8C:D5:B7:1F,,
00:40:8C:DA:1B:A0,,
B8:A4:4F:4F:AF:EC,,
B8:A4:4F:30:DF:1D,,
00:18:85:56:AA:A5,,
00:40:8C:D5:A8:CC,,
00:40:8C:D5:A8:CA,,
00:40:8C:D5:A8:C3,,
00:40:8C:D5:A8:C9,,
B8:A4:4F:44:75:3C,,
AC:CC:8E:C0:B9:08,,
00:18:85:56:6B:89,,
00:40:8C:DA:1B:A1,,
B8:A4:4F:28:44:04,,
00:40:8C:D5:A8:CB,,
B8:A4:4F:53:33:B4,,
00:18:85:5A:97:B5,,
00:18:85:5A:87:EA,,
00:40:8C:D5:B7:1E,,
B8:A4:4F:27:C4:38,,
00:40:8C:DF:86:A7,,
00:40:8C:DF:5D:C5,,
00:40:8C:DF:5D:C8,,
00:40:8C:DF:86:AD,,
00:40:8C:DF:86:B1,,
00:40:8C:DF:5D:C3,,
00:40:8C:DF:5D:C4,,
00:18:85:53:D3:B3,,
00:40:8C:DF:86:AB,,
00:18:85:5D:C8:4C,,
00:18:85:5D:C8:66,,
00:40:8C:DF:86:A8,,
00:18:85:5D:C7:68,,
AC:CC:8E:8F:6A:69,,
00:18:85:5E:F3:90,,
00:18:85:43:7A:E4,,
AC:CC:8E:A4:3F:4E,,
AC:CC:8E:A4:35:F7,,
AC:CC:8E:A1:B4:62,,
AC:CC:8E:A1:FE:E3,,
AC:CC:8E:8F:FA:C1,,
AC:CC:8E:8F:72:00,,
AC:CC:8E:A1:B4:84,,
AC:CC:8E:A4:3C:E1,,
AC:CC:8E:A4:3C:B8,,
AC:CC:8E:B4:51:A4,,
00:18:85:45:A8:A0,,
00:18:85:45:A8:A7,,
00:18:85:45:A8:DE,,
00:18:85:45:A8:FD,,
00:18:85:45:A9:3B,,
AC:CC:8E:50:F0:DE,,
00:18:85:56:AB:B5,,
00:18:85:48:75:69,,
00:18:85:55:B0:1A,,
00:18:85:49:D1:49,,
00:40:8C:EF:B4:AC,,
00:18:85:49:0B:90,,
AC:CC:8E:A1:6C:B6,,
AC:CC:8E:8F:72:4C,,
00:18:85:52:2B:2B,,
00:18:85:52:2A:B0,,
00:40:8C:C6:89:EF,,
00:18:85:49:8B:97,,
00:40:8C:C6:8A:05,,
00:40:8C:CD:D6:8A,,
00:40:8C:CD:D6:88,,
00:18:85:49:D0:AD,,
00:18:85:45:A5:9F,,
00:40:8C:C6:8A:03,,
00:40:8C:C6:8A:02,,
00:40:8C:C6:8A:06,,
00:40:8C:C6:89:F0,,
AC:CC:8E:D4:AE:C5,,
00:40:8C:BA:BD:96,,
AC:CC:8E:A4:3D:77,,
00:40:8C:BA:BD:97,,
00:18:85:4A:50:20,,
00:18:85:63:AD:9E,,
00:18:85:61:CE:34,,
00:18:85:64:61:D4,,
00:40:8C:CD:F7:F5,,
00:40:8C:CE:88:F9,,
00:40:8C:CE:88:FA,,
00:40:8C:E6:09:B9,,
00:40:8C:CE:88:F8,,
00:40:8C:CE:88:FE,,
00:40:8C:CE:88:FB,,
00:40:8C:CE:88:FC,,
00:40:8C:CE:88:FD,,
00:40:8C:CE:67:1E,,
00:40:8C:CE:67:2C,,
00:40:8C:CE:89:15,,
00:40:8C:CE:89:14,,
00:40:8C:CE:67:23,,
00:40:8C:CE:88:F7,,
00:40:8C:CE:67:1D,,
00:40:8C:CE:88:F5,,
00:40:8C:CE:67:2D,,
00:40:8C:CE:67:26,,
00:18:85:4E:B6:44,,
00:18:85:4E:B6:0A,,
00:18:85:5D:C7:D0,,
00:18:85:5D:C7:66,,
00:40:8C:CD:D5:B4,,
00:1F:92:04:9E:48,,
00:1F:92:04:9E:65,,
B8:A4:4F:3C:74:7E,,
B8:A4:4F:40:F8:B1,,
00:18:85:5D:F2:8B,,
B8:A4:4F:3C:76:D3,,
B8:A4:4F:3C:78:89,,
B8:A4:4F:3C:76:F6,,
B8:A4:4F:3C:76:F2,,
B8:A4:4F:3C:72:B9,,
00:18:85:53:C4:12,,
B8:A4:4F:3C:72:A9,,
00:18:85:56:AC:D4,,
B8:A4:4F:3C:78:9A,,
B8:A4:4F:40:F8:B9,,
B8:A4:4F:3C:89:38,,
B8:A4:4F:40:F8:59,,
B8:A4:4F:3C:75:5C,,
B8:A4:4F:35:A5:94,,
B8:A4:4F:35:BE:72,,
B8:A4:4F:35:A5:B1,,
B8:A4:4F:35:A6:2F,,
B8:A4:4F:3C:76:E2,,
B8:A4:4F:35:A5:93,,
B8:A4:4F:35:BE:D6,,
B8:A4:4F:36:35:64,,
B8:A4:4F:35:A5:91,,
00:18:85:5D:E6:DC,,
00:18:85:5D:F6:1F,,
B8:A4:4F:36:33:83,,
B8:A4:4F:36:34:86,,
B8:A4:4F:36:34:A4,,
B8:A4:4F:36:33:E3,,
B8:A4:4F:3C:72:C0,,
00:18:85:5D:F7:F8,,
00:18:85:5D:F1:EB,,
B8:A4:4F:36:33:9E,,
B8:A4:4F:36:34:A1,,
B8:A4:4F:36:34:85,,
B8:A4:4F:36:33:7E,,
B8:A4:4F:3C:78:94,,
00:18:85:5D:EB:73,,
B8:A4:4F:36:34:87,,
B8:A4:4F:36:34:D1,,
B8:A4:4F:36:34:D2,,
B8:A4:4F:35:A6:32,,
B8:A4:4F:35:A5:E3,,
B8:A4:4F:35:A5:AD,,
00:18:85:55:B9:92,,
B8:A4:4F:40:F1:35,,
B8:A4:4F:35:A5:AE,,
B8:A4:4F:40:FA:8E,,
B8:A4:4F:40:F8:6F,,
B8:A4:4F:35:BE:99,,
AC:CC:8E:A4:3D:E1,,
AC:CC:8E:A4:3E:31,,
AC:CC:8E:8F:FA:B8,,
AC:CC:8E:8F:FA:C6,,
00:18:85:5E:F2:9B,,
00:18:85:43:77:94,,
AC:CC:8E:A4:3E:34,,
AC:CC:8E:A4:3E:0F,,
00:18:85:49:D1:05,,
AC:CC:8E:A4:F2:2D,,
AC:CC:8E:A1:B4:30,,
AC:CC:8E:A1:A4:60,,
00:1F:92:03:F5:F2,,
AC:CC:8E:A1:AB:90,,
AC:CC:8E:A4:36:08,,
00:1F:92:03:F5:F3,,
AC:CC:8E:A1:B5:41,,
AC:CC:8E:B3:19:C6,,
AC:CC:8E:A1:AB:91,,
AC:CC:8E:CD:F4:FB,,
00:18:85:5D:F2:27,,
00:18:85:5D:EB:0C,,
AC:CC:8E:D5:A5:59,,
AC:CC:8E:CD:F5:52,,
00:18:85:5D:F6:93,,
00:18:85:5D:F7:30,,
00:18:85:5D:F2:3D,,
AC:CC:8E:D5:A4:1A,,
AC:CC:8E:CD:F3:E7,,
00:18:85:5D:F6:B8,,
00:18:85:5D:EC:AD,,
00:18:85:5D:F3:47,,
AC:CC:8E:D5:A4:D3,,
AC:CC:8E:CD:F3:D0,,
00:18:85:5D:EC:1F,,
00:18:85:5D:E6:D9,,
00:18:85:5D:F8:0A,,
AC:CC:8E:CD:F3:D1,,
AC:CC:8E:CD:F3:A9,,
00:18:85:5D:F7:85,,
00:18:85:5D:F2:9C,,
AC:CC:8E:DE:BF:86,,
00:18:85:56:71:84,,
00:18:85:5D:C6:F9,,
AC:CC:8E:DE:BF:5D,,
AC:CC:8E:D5:3A:9C,,
AC:CC:8E:D5:3A:AD,,
B8:A4:4F:1D:9C:BE,,
B8:A4:4F:1D:9D:66,,
AC:CC:8E:D5:A4:52,,
AC:CC:8E:D5:A5:3F,,
AC:CC:8E:CC:F1:CC,,
AC:CC:8E:CC:F1:D6,,
AC:CC:8E:CC:D6:52,,
AC:CC:8E:CC:D6:29,,
AC:CC:8E:CC:D6:43,,
AC:CC:8E:A1:A4:82,,
AC:CC:8E:16:22:8B,,
AC:CC:8E:16:24:2C,,
00:40:8C:8C:05:9D,,
AC:CC:8E:A1:A4:6D,,
AC:CC:8E:A1:A4:90,,
AC:CC:8E:80:0D:5F,,
00:40:8C:A3:01:E8,,
00:40:8C:DA:87:E0,,
00:40:8C:DB:11:09,,
00:40:8C:DA:B2:6B,,
00:40:8C:DA:D9:35,,
00:18:85:49:EF:9F,,
00:40:8C:A3:03:4F,,
00:40:8C:DA:D9:36,,
00:18:85:45:E5:44,,
00:40:8C:A3:01:F0,,
00:40:8C:A3:01:EF,,
AC:CC:8E:F2:1F:0C,,
00:40:8C:A3:03:4D,,
00:40:8C:A3:01:F1,,
00:40:8C:99:97:E8,,
00:40:8C:A3:01:EA,,
00:40:8C:A3:01:EC,,
00:40:8C:DA:B7:D1,,
00:40:8C:A3:01:E9,,
00:40:8C:A3:01:ED,,
00:18:85:53:D6:62,,
00:40:8C:DA:B7:CE,,
00:40:8C:A3:01:EE,,
AC:CC:8E:42:75:1E,,
AC:CC:8E:42:75:1A,,
00:18:85:49:FC:87,,
00:40:8C:A3:03:4C,,
00:40:8C:DA:C4:A7,,
AC:CC:8E:49:79:AC,,
AC:CC:8E:48:91:EB,,
AC:CC:8E:50:4C:20,,
AC:CC:8E:3B:08:2F,,
AC:CC:8E:49:85:72,,
AC:CC:8E:49:85:73,,
AC:CC:8E:49:85:74,,
AC:CC:8E:3B:09:F9,,
AC:CC:8E:41:DC:CE,,
AC:CC:8E:3A:AB:6E,,
AC:CC:8E:41:DD:3E,,
AC:CC:8E:48:4B:69,,
00:18:85:55:B9:B6,,
00:18:85:55:A7:FD,,
AC:CC:8E:3B:09:FB,,
AC:CC:8E:3B:08:DD,,
00:18:85:55:6A:6A,,
AC:CC:8E:26:F2:66,,
AC:CC:8E:26:F2:67,,
AC:CC:8E:26:F2:68,,
AC:CC:8E:3B:08:2D,,
00:18:85:55:A8:0B,,
AC:CC:8E:50:4B:91,,
AC:CC:8E:50:4F:C7,,
AC:CC:8E:49:79:AD,,
AC:CC:8E:49:79:AE,,
00:40:8C:E5:98:24,,
00:40:8C:E5:95:9B,,
00:40:8C:E5:91:E0,,
00:40:8C:E5:95:99,,
00:40:8C:E5:98:25,,
00:40:8C:E5:91:E2,,
00:40:8C:E5:95:97,,
00:40:8C:E5:92:5A,,
00:40:8C:E5:92:5E,,
00:40:8C:E5:91:DE,,
00:40:8C:E5:98:26,,
00:40:8C:E5:92:5B,,
00:40:8C:E5:95:98,,
00:40:8C:E5:98:27,,
00:40:8C:E5:95:93,,
00:40:8C:E5:98:28,,
00:40:8C:E5:91:E1,,
00:40:8C:E5:95:95,,
00:40:8C:E5:95:9A,,
00:40:8C:E5:92:5D,,
00:40:8C:E5:92:5C,,
00:40:8C:E5:95:9C,,
00:40:8C:E5:95:96,,
00:40:8C:E5:91:DF,,
00:40:8C:E2:CB:40,,
00:18:85:60:78:69,,
00:40:8C:E6:8A:46,,
00:18:85:56:B2:10,,
00:18:85:50:FB:72,,
00:18:85:50:9E:28,,
00:18:85:50:FA:5B,,
00:18:85:51:05:97,,
00:18:85:50:8B:1D,,
00:18:85:50:8B:6C,,
00:18:85:50:FB:5F,,
00:18:85:50:C4:50,,
00:18:85:50:9F:9F,,
00:18:85:50:C3:E9,,
00:18:85:50:9F:A1,,
00:40:8C:CD:D3:AC,,
00:40:8C:C6:95:27,,
00:40:8C:CD:D3:AA,,
00:40:8C:CD:D3:AD,,
AC:CC:8E:A1:3B:CD,,
AC:CC:8E:A1:3B:D1,,
AC:CC:8E:A1:FE:EB,,
AC:CC:8E:A1:FE:F3,,
AC:CC:8E:A5:56:AF,,
00:18:85:44:90:D2,,
AC:CC:8E:C1:02:A7,,
AC:CC:8E:A4:24:72,,
00:18:85:43:7A:FC,,
AC:CC:8E:3B:2C:F8,,
00:18:85:45:91:A9,,
00:18:85:55:AF:8A,,
00:40:8C:DA:82:BA,,
00:40:8C:DA:B2:96,,
00:18:85:55:B4:6F,,
00:40:8C:DA:C7:11,,
00:40:8C:DA:B2:8F,,
00:40:8C:DA:B2:90,,
00:40:8C:DA:B2:92,,
00:40:8C:DA:B2:93,,
00:40:8C:DA:C7:13,,
00:18:85:55:B9:C8,,
00:40:8C:DA:C8:62,,
00:40:8C:DA:B2:94,,
00:40:8C:DA:5E:02,,
00:40:8C:EF:17:32,,
00:18:85:49:A2:E3,,
00:40:8C:EF:CF:25,,
00:40:8C:DF:BD:D5,,
00:40:8C:DF:BD:F2,,
00:40:8C:DF:3C:BF,,
00:18:85:45:37:C7,,
00:40:8C:DF:F7:3C,,
00:18:85:48:B5:33,,
00:40:8C:E6:BB:9E,,
00:40:8C:DF:8D:4A,,
00:40:8C:DF:4E:C1,,
00:18:85:49:CE:9C,,
00:18:85:49:CF:1F,,
00:18:85:49:CF:24,,
00:18:85:49:CF:2A,,
00:18:85:49:CF:3E,,
00:18:85:49:CF:51,,
00:18:85:49:CF:5F,,
00:18:85:49:CF:74,,
00:18:85:3B:FB:74,,
00:18:85:49:CF:D6,,
00:18:85:49:CF:E3,,
00:18:85:49:CF:ED,,
00:18:85:49:D0:0F,,
00:18:85:49:D0:2A,,
00:18:85:49:D0:3B,,
00:1F:92:04:1B:6F,,
00:40:8C:DF:BD:F4,,
00:40:8C:DF:BD:F9,,
00:18:85:5D:F1:D5,,
B8:A4:4F:5D:5F:0E,,
B8:A4:4F:44:77:98,,
B8:A4:4F:68:61:3F,,
B8:A4:4F:68:62:08,,
B8:A4:4F:68:6B:0C,,
AC:CC:8E:CC:4D:89,,
AC:CC:8E:CC:72:B8,,
00:18:85:61:16:C6,,
AC:CC:8E:CC:72:EC,,
AC:CC:8E:CC:70:97,,
AC:CC:8E:CC:70:4D,,
AC:CC:8E:CC:5F:EE,,
AC:CC:8E:CC:4E:33,,
AC:CC:8E:CC:5F:58,,
AC:CC:8E:CC:45:EC,,
AC:CC:8E:CC:4E:F0,,
AC:CC:8E:CC:4E:E9,,
AC:CC:8E:CC:4D:6D,,
AC:CC:8E:CC:5F:2E,,
AC:CC:8E:CC:5F:45,,
AC:CC:8E:CC:44:C7,,
AC:CC:8E:CC:55:D7,,
AC:CC:8E:CC:5F:78,,
AC:CC:8E:CC:47:0A,,
00:18:85:55:BA:59,,
AC:CC:8E:CC:4D:61,,
AC:CC:8E:CC:5D:55,,
AC:CC:8E:CC:5E:FC,,
AC:CC:8E:D5:3F:57,,
00:18:85:57:7B:AD,,
00:18:85:57:7B:49,,
00:18:85:57:30:31,,
AC:CC:8E:D5:3F:B2,,
AC:CC:8E:D5:40:0C,,
00:18:85:57:7C:A7,,
00:18:85:57:32:4A,,
00:18:85:57:64:4C,,
AC:CC:8E:D5:3E:25,,
AC:CC:8E:D5:C5:2C,,
AC:CC:8E:D5:40:68,,
00:40:8C:EF:7A:C4,,
AC:CC:8E:76:F0:40,,
AC:CC:8E:76:F0:6D,,
00:18:85:57:7C:47,,
00:18:85:53:D6:8D,,
AC:CC:8E:D5:40:9F,,
AC:CC:8E:D4:EB:E1,,
AC:CC:8E:6E:00:FF,,
AC:CC:8E:D5:40:63,,
AC:CC:8E:D5:40:57,,
AC:CC:8E:D5:40:79,,
AC:CC:8E:D5:A4:64,,
AC:CC:8E:76:F0:80,,
00:18:85:5C:4A:76,,
AC:CC:8E:CD:F4:B0,,
AC:CC:8E:76:F0:A5,,
00:18:85:57:0B:7E,,
00:40:8C:EF:FF:80,,
00:40:8C:EF:FF:84,,
00:18:85:57:7B:90,,
00:18:85:5B:58:2C,,
00:40:8C:EF:FF:7F,,
AC:CC:8E:D4:F6:F0,,
AC:CC:8E:D5:3F:07,,
00:18:85:57:7B:71,,
AC:CC:8E:76:F0:7A,,
AC:CC:8E:76:F0:A8,,
AC:CC:8E:6E:00:CC,,
AC:CC:8E:02:E0:95,,
AC:CC:8E:D5:43:2E,,
AC:CC:8E:CD:F4:BF,,
AC:CC:8E:CD:F4:93,,
AC:CC:8E:D5:3F:BA,,
AC:CC:8E:D5:EC:1E,,
AC:CC:8E:D5:EC:5D,,
AC:CC:8E:D5:41:A4,,
00:18:85:5E:B1:C5,,
00:18:85:52:AE:E8,,
00:18:85:58:A8:20,,
00:18:85:4E:C6:F0,,
00:1F:92:04:4A:53,,
AC:CC:8E:5E:E6:4A,,
AC:CC:8E:5E:E6:6D,,
AC:CC:8E:5E:E6:3D,,
AC:CC:8E:5E:E6:3C,,
